"ID_District","Nombre_Distrito","wikidata_district","sameAs_wikidata_district","Nombre_Barrio","wikidata_neighborhood","sameAs_wikidata_neighborhood","Nombre_ZonaVerde","wikidata park","sameAs_wikidata_park","Ciudad","ID_ZonaVerde","m2","ha"
"15","CIUDAD LINEAL","Ciudad Lineal","http://wikidata.org/entity/Q1763694","PUEBLO_NUEVO","Pueblo Nuevo","http://wikidata.org/entity/Q71753","PARQUE_DE_LA_ALMUDENA","PARQUE DE LA ALMUDENA","","Madrid","361","36.410,06","3,64"
"15","CIUDAD LINEAL","Ciudad Lineal","http://wikidata.org/entity/Q1763694","COSTILLARES","Costillares","http://wikidata.org/entity/Q331385","PINAR_DE_CHAMARTIN","PINAR DE CHAMARTIN","","Madrid","362","30.126,42","3,01"
"15","CIUDAD LINEAL","Ciudad Lineal","http://wikidata.org/entity/Q1763694","PUEBLO_NUEVO","Pueblo Nuevo","http://wikidata.org/entity/Q71753","COL._JOSE_ARCONES_GIL","COL. JOSE ARCONES GIL","","Madrid","363","29.746,14","2,97"
"15","CIUDAD LINEAL","Ciudad Lineal","http://wikidata.org/entity/Q1763694","SAN_JUAN_BAUTISTA","San Juan Bautista","http://wikidata.org/entity/Q165609","COL._SAN_JUAN_BAUTISTA","COL. SAN JUAN BAUTISTA","","Madrid","364","29.233,54","2,92"
"15","CIUDAD LINEAL","Ciudad Lineal","http://wikidata.org/entity/Q1763694","SAN_JUAN_BAUTISTA","San Juan Bautista","http://wikidata.org/entity/Q165609","CALLE_30_-_NUDO_AVDA._AMERICA","CALLE 30 - NUDO AVDA. AMERICA","","Madrid","365","29.065,83","2,91"
"15","CIUDAD LINEAL","Ciudad Lineal","http://wikidata.org/entity/Q1763694","SAN_JUAN_BAUTISTA","San Juan Bautista","http://wikidata.org/entity/Q165609","CALLE_30_-_RAFAEL_BERGAMIN","CALLE 30 - RAFAEL BERGAMIN","","Madrid","366","28.379,03","2,84"
"15","CIUDAD LINEAL","Ciudad Lineal","http://wikidata.org/entity/Q1763694","COLINA","Colina","http://wikidata.org/entity/Q18475981","CALLE_30_-_TALUD_COSTA_RICA","CALLE 30 - TALUD COSTA RICA","","Madrid","367","24.732,31","2,47"
"15","CIUDAD LINEAL","Ciudad Lineal","http://wikidata.org/entity/Q1763694","VENTAS","Ventas","http://wikidata.org/entity/Q71762","CALLE_30_-_TALUD_SAN_MARCELO","CALLE 30 - TALUD SAN MARCELO","","Madrid","368","24.271,70","2,43"
"15","CIUDAD LINEAL","Ciudad Lineal","http://wikidata.org/entity/Q1763694","COSTILLARES","Costillares","http://wikidata.org/entity/Q331385","PARQUE_DEL_DOCTOR_FERNANDEZ_CATALINA","PARQUE DEL DOCTOR FERNANDEZ CATALINA","","Madrid","369","23.456,89","2,35"
"15","CIUDAD LINEAL","Ciudad Lineal","http://wikidata.org/entity/Q1763694","VENTAS","Ventas","http://wikidata.org/entity/Q71762","PARQUE_ANTONIO_PIRALA","PARQUE ANTONIO PIRALA","","Madrid","370","21.774,48","2,18"
"15","CIUDAD LINEAL","","","PUEBLO_NUEVO","","","PARQUE_DE_LOS_TILOS","parque de los Tilos","","Madrid","371","21.269,23","2,13"
"15","CIUDAD LINEAL","Ciudad Lineal","http://wikidata.org/entity/Q1763694","COSTILLARES","Costillares","http://wikidata.org/entity/Q331385","CALLE_30_-_YERMA","CALLE 30 - YERMA","","Madrid","372","18.973,97","1,90"
"15","CIUDAD LINEAL","Ciudad Lineal","http://wikidata.org/entity/Q1763694","VENTAS","Ventas","http://wikidata.org/entity/Q71762","CALLE_30_-_O'DONNELL-_MARQUES_DE_CORBERA","CALLE 30 - O'DONNELL- MARQUES DE CORBERA","","Madrid","373","18.780,36","1,88"
"15","CIUDAD LINEAL","Ciudad Lineal","http://wikidata.org/entity/Q1763694","ATALAYA","Atalaya","http://wikidata.org/entity/Q14193114","CALLE_30_-_NUDO_COSTA_RICA","CALLE 30 - NUDO COSTA RICA","","Madrid","374","17.858,05","1,79"
"15","CIUDAD LINEAL","Ciudad Lineal","http://wikidata.org/entity/Q1763694","PUEBLO_NUEVO","Pueblo Nuevo","http://wikidata.org/entity/Q71753","Z.V._ENTRE_VILLAESCUSA_Y_CEMENTERIO_CIVIL","Z.V. ENTRE VILLAESCUSA Y CEMENTERIO CIVIL","","Madrid","375","16.267,81","1,63"
"15","CIUDAD LINEAL","Ciudad Lineal","http://wikidata.org/entity/Q1763694","PUEBLO_NUEVO","Pueblo Nuevo","http://wikidata.org/entity/Q71753","Bº_BILBAO_-_ARCENTALES","BASEO BILBAO - ARCENTALES","","Madrid","376","16.002,16","1,60"
"15","CIUDAD LINEAL","Ciudad Lineal","http://wikidata.org/entity/Q1763694","SAN_JUAN_BAUTISTA","San Juan Bautista","http://wikidata.org/entity/Q165609","POL._MARQUESA_AMBOAGE,_17_-_AVDA._PAZ","POL. MARQUESA AMBOAGE, 17 - AVDA. PAZ","","Madrid","377","14.674,55","1,47"
"15","CIUDAD LINEAL","Ciudad Lineal","http://wikidata.org/entity/Q1763694","PUEBLO_NUEVO","Pueblo Nuevo","http://wikidata.org/entity/Q71753","COL._BRAULIO_GUTIERREZ","COL. BRAULIO GUTIERREZ","","Madrid","378","14.486,64","1,45"
"15","CIUDAD LINEAL","Ciudad Lineal","http://wikidata.org/entity/Q1763694","PUEBLO_NUEVO","Pueblo Nuevo","http://wikidata.org/entity/Q71753","POL._VALDELACIERVA","POL. VALDELACIERVA","","Madrid","379","13.837,48","1,38"
"15","CIUDAD LINEAL","Ciudad Lineal","http://wikidata.org/entity/Q1763694","COSTILLARES","Costillares","http://wikidata.org/entity/Q331385","CALLE_30_-_CONDADO_DE_TREVIÑO","CALLE 30 - CONDADO DE TREVIÑO","","Madrid","380","13.007,23","1,30"
"15","CIUDAD LINEAL","Ciudad Lineal","http://wikidata.org/entity/Q1763694","CONCEPCION","Concepción","http://wikidata.org/entity/Q11915156","JARDIN_DE_PABLO_RAEZ","JARDIN DE PABLO RAEZ","","Madrid","381","12.387,84","1,24"
"15","CIUDAD LINEAL","Ciudad Lineal","http://wikidata.org/entity/Q1763694","PUEBLO_NUEVO","Pueblo Nuevo","http://wikidata.org/entity/Q71753","JARDIN_DE_JOSE_COUSO_PERMUY_Y_JULIO_ANGUITA_PARRADO","JARDIN DE JOSE COUSO PERMUY Y JULIO ANGUITA PARRADO","","Madrid","382","11.616,66","1,16"
"15","CIUDAD LINEAL","Ciudad Lineal","http://wikidata.org/entity/Q1763694","PUEBLO_NUEVO","Pueblo Nuevo","http://wikidata.org/entity/Q71753","POL._AFRICA","POL. AFRICA","","Madrid","383","12.448,70","1,24"
"15","CIUDAD LINEAL","Ciudad Lineal","http://wikidata.org/entity/Q1763694","VENTAS","Ventas","http://wikidata.org/entity/Q71762","AVDA._MARQUES_DE_CORBERA","AVDA. MARQUES DE CORBERA","","Madrid","384","11.146,45","1,11"
"15","CIUDAD LINEAL","Ciudad Lineal","http://wikidata.org/entity/Q1763694","COSTILLARES","Costillares","http://wikidata.org/entity/Q331385","CALLE_30_-_NUDO_MANOTERAS_-_CIUDAD_LINEAL","CALLE 30 - NUDO MANOTERAS - CIUDAD LINEAL","","Madrid","385","11.051,75","1,11"
"15","CIUDAD LINEAL","Ciudad Lineal","http://wikidata.org/entity/Q1763694","VENTAS","Ventas","http://wikidata.org/entity/Q71762","CEMENTERIO_DE_LA_ALMUDENA","CEMENTERIO DE LA ALMUDENA","","Madrid","386","10.405,12","1,04"
"15","CIUDAD LINEAL","Ciudad Lineal","http://wikidata.org/entity/Q1763694","SAN_PASCUAL","San Pascual","http://wikidata.org/entity/Q165612","PZA._NUEVA_ORLEANS","PLAZA NUEVA ORLEANS","","Madrid","387","9.998,45","1,00"
"15","CIUDAD LINEAL","Ciudad Lineal","http://wikidata.org/entity/Q1763694","PUEBLO_NUEVO","Pueblo Nuevo","http://wikidata.org/entity/Q71753","MED._ASCAO","MED. ASCAO","","Madrid","388","9.755,72","0,98"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","PIOVERA","La Piovera","http://wikidata.org/entity/Q5964851","Z.F._PINAR_DE_BARAJAS","Z.F. PINAR DE BARAJAS","","Madrid","389","207.215,56","20,72"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","VALDEFUENTES","Valdefuentes","http://wikidata.org/entity/Q10388714","ZONA_FORESTAL_I_Y_II","ZONA FORESTAL I Y II","","Madrid","390","163.689,67","16,37"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","VALDEFUENTES","Valdefuentes","http://wikidata.org/entity/Q10388714","PARQUE_FLUVIAL_SANCHINARRO","PARQUE FLUVIAL SANCHINARRO","","Madrid","391","104.633,27","10,46"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","VALDEFUENTES","Valdefuentes","http://wikidata.org/entity/Q10388714","VICENTE_BLASCO_IBAÑEZ_C/V_PADRES_DOMINICOS","VICENTE BLASCO IBAÑEZ C/V PADRES DOMINICOS","","Madrid","392","97.166,49","9,72"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","PIOVERA","La Piovera","http://wikidata.org/entity/Q5964851","PARQUE_LOS_LLANOS","PARQUE LOS LLANOS","","Madrid","393","94.854,11","9,49"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","PINAR_DEL_REY","Pinar del Rey","http://wikidata.org/entity/Q10349788","PARQUE_STA._ADELA","PARQUE STA. ADELA","","Madrid","394","86.015,98","8,60"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","APOSTOL_SANTIAGO","Apóstol Santiago","http://wikidata.org/entity/Q11906303","Z.F._MONOVAR","Z.F. MONOVAR","","Madrid","395","84.218,15","8,42"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","VALDEFUENTES","Valdefuentes","http://wikidata.org/entity/Q10388714","BULEVAR_JUAN_ANTONIO_SAMARANCH","BULEVAR JUAN ANTONIO SAMARANCH","","Madrid","396","79.372,21","7,94"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","VALDEFUENTES","Valdefuentes","http://wikidata.org/entity/Q10388714","PARQUE_MARIA_TUDOR","PARQUE MARIA TUDOR","","Madrid","397","72.393,35","7,24"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","VALDEFUENTES","Valdefuentes","http://wikidata.org/entity/Q10388714","NICETO_ALCALA_ZAMORA","NICETO ALCALA ZAMORA","","Madrid","398","64.210,69","6,42"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","APOSTOL_SANTIAGO","Apóstol Santiago","http://wikidata.org/entity/Q11906303","Z.F._ACCESO_A_LA_EST._HORTALEZA","Z.F. ACCESO A LA EST. HORTALEZA","","Madrid","399","54.515,71","5,45"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","VALDEFUENTES","Valdefuentes","http://wikidata.org/entity/Q10388714","PARQUE_INFANTA_CATALINA_MICAELA_II","PARQUE INFANTA CATALINA MICAELA II","","Madrid","400","53.730,03","5,37"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","PIOVERA","La Piovera","http://wikidata.org/entity/Q5964851","Z.F._LOS_LLANOS_-_M-40","Z.F. LOS LLANOS - M-40","","Madrid","401","52.545,61","5,25"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","APOSTOL_SANTIAGO","Apóstol Santiago","http://wikidata.org/entity/Q11906303","PARQUE_DE_LA_CORNISA","PARQUE DE LA CORNISA","","Madrid","402","50.435,33","5,04"
"16","HORTALEZA","","","CANILLAS","","","PARQUE__VILLAROSA_","Parque de Villarosa","","Madrid","403","49.549,95","4,95"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","APOSTOL_SANTIAGO","Apóstol Santiago","http://wikidata.org/entity/Q11906303","PARQUE_DE_DOÑA_GUIOMAR","PARQUE DE DOÑA GUIOMAR","","Madrid","404","46.639,68","4,66"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","CANILLAS","Canillas","http://wikidata.org/entity/Q9694341","Z.F._PINAR_DEL_REY","Z.F. PINAR DEL REY","","Madrid","405","45.511,62","4,55"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","VALDEFUENTES","Valdefuentes","http://wikidata.org/entity/Q10388714","Z.F._MARTINA_DIAZ","Z.F. MARTINA DIAZ","","Madrid","406","41.772,74","4,18"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","PINAR_DEL_REY","Pinar del Rey","http://wikidata.org/entity/Q10349788","PARQUE_ALFREDO_KRAUS","PARQUE ALFREDO KRAUS","","Madrid","407","38.576,63","3,86"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","PALOMAS","Palomas","http://wikidata.org/entity/Q390460","AVDA._LOGROÑO_-_M-40","AVDA. LOGROÑO - M-40","","Madrid","408","36.831,02","3,68"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","VALDEFUENTES","Valdefuentes","http://wikidata.org/entity/Q10388714","FUERZAS_ARMADAS","FUERZAS ARMADAS","","Madrid","409","35.966,04","3,60"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","VALDEFUENTES","Valdefuentes","http://wikidata.org/entity/Q10388714","PARQUE_FERNANDO_DE_ROJAS_-_AVDA._NICETO_ALCALA_ZAMORA","PARQUE FERNANDO DE ROJAS - AVDA. NICETO ALCALA ZAMORA","","Madrid","410","33.822,63","3,38"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","VALDEFUENTES","Valdefuentes","http://wikidata.org/entity/Q10388714","ANA_DE_AUSTRIA","ANA DE AUSTRIA","","Madrid","411","33.228,53","3,32"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","APOSTOL_SANTIAGO","Apóstol Santiago","http://wikidata.org/entity/Q11906303","PARQUE_DE_MANOTERAS","PARQUE DE MANOTERAS","","Madrid","412","33.205,93","3,32"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","PINAR_DEL_REY","Pinar del Rey","http://wikidata.org/entity/Q10349788","PARQUE_SAN_LORENZO","PARQUE SAN LORENZO","","Madrid","413","31.747,31","3,17"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","VALDEFUENTES","Valdefuentes","http://wikidata.org/entity/Q10388714","PARQUE_MIRADOR_DE_LAS_CARCAVAS","PARQUE MIRADOR DE LAS CARCAVAS","","Madrid","414","31.624,58","3,16"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","CANILLAS","Canillas","http://wikidata.org/entity/Q9694341","Z.A._PINAR_DEL_REY","Z.A. PINAR DEL REY","","Madrid","415","30.720,55","3,07"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","PINAR_DEL_REY","Pinar del Rey","http://wikidata.org/entity/Q10349788","Cº_DE_LA_CUERDA","CASEO DE LA CUERDA","","Madrid","416","30.424,71","3,04"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","VALDEFUENTES","Valdefuentes","http://wikidata.org/entity/Q10388714","MED._Y_GTAS._EN_AVDA._NICETO_ALCALA_ZAMORA","MED. Y GTAS. EN AVDA. NICETO ALCALA ZAMORA","","Madrid","417","30.021,57","3,00"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","APOSTOL_SANTIAGO","Apóstol Santiago","http://wikidata.org/entity/Q11906303","Bº_APOSTOL_SANTIAGO","BASEO APOSTOL SANTIAGO","","Madrid","418","29.931,66","2,99"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","VALDEFUENTES","Valdefuentes","http://wikidata.org/entity/Q10388714","MED._MANUEL_FRAGA_IRIBARNE","MED. MANUEL FRAGA IRIBARNE","","Madrid","419","28.968,32","2,90"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","VALDEFUENTES","Valdefuentes","http://wikidata.org/entity/Q10388714","PARQUE_INFANTA_CATALINA_MICAELA_I","PARQUE INFANTA CATALINA MICAELA I","","Madrid","420","28.430,86","2,84"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","VALDEFUENTES","Valdefuentes","http://wikidata.org/entity/Q10388714","MED._C/_PRINCIPE_CARLOS","MED. C/ PRINCIPE CARLOS","","Madrid","421","27.914,98","2,79"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","VALDEFUENTES","Valdefuentes","http://wikidata.org/entity/Q10388714","PARQUE_VIA_MARTINA_DIAZ_-_ANA_DE_AUSTRIA","PARQUE VIA MARTINA DIAZ - ANA DE AUSTRIA","","Madrid","422","27.324,60","2,73"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","VALDEFUENTES","Valdefuentes","http://wikidata.org/entity/Q10388714","SOLANA_DE_VALDEBEBAS","SOLANA DE VALDEBEBAS","","Madrid","423","27.084,78","2,71"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","VALDEFUENTES","Valdefuentes","http://wikidata.org/entity/Q10388714","FRANCISCO_PI_Y_MARGALL_-_C._MANOTERAS","FRANCISCO PI Y MARGALL - C. MANOTERAS","","Madrid","424","25.856,50","2,59"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","CANILLAS","Canillas","http://wikidata.org/entity/Q9694341","Z.F._VILLAROSA","Z.F. VILLAROSA","","Madrid","425","24.727,97","2,47"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","PALOMAS","Palomas","http://wikidata.org/entity/Q390460","PARQUE_PEONIAS","PARQUE PEONIAS","","Madrid","426","24.722,59","2,47"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","VALDEFUENTES","Valdefuentes","http://wikidata.org/entity/Q10388714","PARQUE_DE_GREGORIO_PECES-BARBA","PARQUE DE GREGORIO PECES-BARBA","","Madrid","427","24.457,29","2,45"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","VALDEFUENTES","Valdefuentes","http://wikidata.org/entity/Q10388714","CONECTOR_JOSE_ANTONIO_FERNANDEZ_ORDOÑEZ","CONECTOR JOSE ANTONIO FERNANDEZ ORDOÑEZ","","Madrid","428","23.341,46","2,33"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","VALDEFUENTES","Valdefuentes","http://wikidata.org/entity/Q10388714","ZONA_FORESTAL_I_Y_II_(SANCHINARRO)","ZONA FORESTAL I Y II (SANCHINARRO)","","Madrid","429","23.322,54","2,33"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","VALDEFUENTES","Valdefuentes","http://wikidata.org/entity/Q10388714","MED._ANA_DE_AUSTRIA","MED. ANA DE AUSTRIA","","Madrid","430","23.137,32","2,31"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","VALDEFUENTES","Valdefuentes","http://wikidata.org/entity/Q10388714","Z.F._SAN_ENRIQUE_DE_OSSO","Z.F. SAN ENRIQUE DE OSSO","","Madrid","431","22.774,16","2,28"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","VALDEFUENTES","Valdefuentes","http://wikidata.org/entity/Q10388714","MED._SECUNDINO_ZUAZO","MED. SECUNDINO ZUAZO","","Madrid","432","22.469,66","2,25"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","PINAR_DEL_REY","Pinar del Rey","http://wikidata.org/entity/Q10349788","CUBIERTA_SAN_LORENZO","CUBIERTA SAN LORENZO","","Madrid","433","22.218,02","2,22"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","VALDEFUENTES","Valdefuentes","http://wikidata.org/entity/Q10388714","Z.F._CTRA._BURGOS_-_N-I_-_M-40","Z.F. CTRA. BURGOS - N-I - M-40","","Madrid","434","22.146,74","2,21"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","VALDEFUENTES","Valdefuentes","http://wikidata.org/entity/Q10388714","PRINCIPE_CARLOS_-_FERNANDO_DE_ROJAS_-_ISABEL_CLARA_EUGENIA","PRINCIPE CARLOS - FERNANDO DE ROJAS - ISABEL CLARA EUGENIA","","Madrid","435","22.058,67","2,21"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","VALDEFUENTES","Valdefuentes","http://wikidata.org/entity/Q10388714","ALMACENES_MANOTERAS","ALMACENES MANOTERAS","","Madrid","436","22.058,38","2,21"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","VALDEFUENTES","Valdefuentes","http://wikidata.org/entity/Q10388714","GTA._ALCALDE_MORENO_TORRES","GTA. ALCALDE MORENO TORRES","","Madrid","437","22.016,95","2,20"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","PALOMAS","Palomas","http://wikidata.org/entity/Q390460","PARQUE_YUCATAN","PARQUE YUCATAN","","Madrid","438","21.541,28","2,15"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","PINAR_DEL_REY","Pinar del Rey","http://wikidata.org/entity/Q10349788","Z.F._Bº_SAN_LORENZO","Z.F. BASEO SAN LORENZO","","Madrid","439","21.433,52","2,14"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","PINAR_DEL_REY","Pinar del Rey","http://wikidata.org/entity/Q10349788","PARQUE_ISABEL_CLARA_EUGENIA","PARQUE ISABEL CLARA EUGENIA","","Madrid","440","21.332,61","2,13"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","APOSTOL_SANTIAGO","Apóstol Santiago","http://wikidata.org/entity/Q11906303","BARRIO_DE_SANTIAGO_APOSTOL","BARRIO DE SANTIAGO APOSTOL","","Madrid","441","21.070,52","2,11"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","VALDEFUENTES","Valdefuentes","http://wikidata.org/entity/Q10388714","CONECTOR_ANTONIO_MIRO_VALVERDE","CONECTOR ANTONIO MIRO VALVERDE","","Madrid","442","20.960,81","2,10"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","VALDEFUENTES","Valdefuentes","http://wikidata.org/entity/Q10388714","VIA_PECUARIA","VIA PECUARIA","","Madrid","443","20.753,51","2,08"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","VALDEFUENTES","Valdefuentes","http://wikidata.org/entity/Q10388714","Z.F._MARIA_DE_PORTUGAL","Z.F. MARIA DE PORTUGAL","","Madrid","444","20.688,98","2,07"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","VALDEFUENTES","Valdefuentes","http://wikidata.org/entity/Q10388714","CONECTOR_JOSEFINA_ALDECOA","CONECTOR JOSEFINA ALDECOA","","Madrid","445","20.447,06","2,04"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","VALDEFUENTES","Valdefuentes","http://wikidata.org/entity/Q10388714","MED._Y_RTDAS._BARRIOS_SAN_ANTONIO_Y_LAS_CARCAVAS_(VALDEBEBAS)","MED. Y RTDAS. BARRIOS SAN ANTONIO Y LAS CARCAVAS (VALDEBEBAS)","","Madrid","446","19.978,89","2,00"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","PINAR_DEL_REY","Pinar del Rey","http://wikidata.org/entity/Q10349788","MED._GRAN_VIA_DE_HORTALEZA","MED. GRAN VIA DE HORTALEZA","","Madrid","447","18.879,03","1,89"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","VALDEFUENTES","Valdefuentes","http://wikidata.org/entity/Q10388714","FRANCISCO_PI_Y_MARGALL_-_MARIA_DE_PORTUGAL","FRANCISCO PI Y MARGALL - MARIA DE PORTUGAL","","Madrid","448","18.804,84","1,88"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","VALDEFUENTES","Valdefuentes","http://wikidata.org/entity/Q10388714","CONECTOR_FINA_DE_CALDERON","CONECTOR FINA DE CALDERON","","Madrid","449","18.610,76","1,86"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","VALDEFUENTES","Valdefuentes","http://wikidata.org/entity/Q10388714","CONECTOR_JORDI_SOLE_TURA","CONECTOR JORDI SOLE TURA","","Madrid","450","18.562,42","1,86"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","PINAR_DEL_REY","Pinar del Rey","http://wikidata.org/entity/Q10349788","AVDA._SAN_LUIS_-_VILLA_DE_PONS","AVDA. SAN LUIS - VILLA DE PONS","","Madrid","451","17.195,64","1,72"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","PIOVERA","La Piovera","http://wikidata.org/entity/Q5964851","CONDE_DE_ORGAZ","CONDE DE ORGAZ","","Madrid","452","17.018,01","1,70"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","VALDEFUENTES","Valdefuentes","http://wikidata.org/entity/Q10388714","CONECTOR_JOSE_ANTONIO_CODERCH","CONECTOR JOSE ANTONIO CODERCH","","Madrid","453","16.667,03","1,67"
"16","HORTALEZA","Hortaleza","http://wikidata.org/entity/Q1928529","PINAR_DEL_REY","Pinar del Rey","http://wikidata.org/entity/Q10349788","PARQUE_HUERTA_DE_LA_SALUD","PARQUE HUERTA DE LA SALUD","","Madrid","454","16.316,25","1,63"
"17","VILLAVERDE","Villaverde","http://wikidata.org/entity/Q919536","VILLAVERDE_ALTO_C.H.","VILLAVERDE_ALTO_C.H.","","PARQUE_FORESTAL_JULIO_ALGUACIL_GOMEZ","PARQUE FORESTAL JULIO ALGUACIL GOMEZ","","Madrid","455","446.071,11","44,61"
"17","VILLAVERDE","","","VILLAVERDE_ALTO_C.H.","","","PARQUE_DE_PLATA_Y_CASTAÑAR","Plata y Castañar park","","Madrid","456","220.266,19","22,03"
"17","VILLAVERDE","Villaverde","http://wikidata.org/entity/Q919536","SAN_CRISTOBAL","San Cristóbal","http://wikidata.org/entity/Q390457","PARQUE_DEHESA_BOYAL","PARQUE DEHESA BOYAL","","Madrid","457","126.823,50","12,68"
"17","VILLAVERDE","Villaverde","http://wikidata.org/entity/Q919536","BUTARQUE","Butarque","http://wikidata.org/entity/Q390453","Z.F._BUTARQUE","Z.F. BUTARQUE","","Madrid","458","83.417,15","8,34"
"17","VILLAVERDE","Villaverde","http://wikidata.org/entity/Q919536","LOS_ROSALES","Los Rosales","http://wikidata.org/entity/Q10319807","PARQUE_DEL_ESPINILLO","PARQUE DEL ESPINILLO","","Madrid","459","73.188,33","7,32"
"17","VILLAVERDE","Villaverde","http://wikidata.org/entity/Q919536","LOS_ANGELES","Los Ángeles","http://wikidata.org/entity/Q390462","PARQUE_CAMINO_CENTRAL_DE_LOS_INGENIEROS","PARQUE CAMINO CENTRAL DE LOS INGENIEROS","","Madrid","460","68.407,53","6,84"
"17","VILLAVERDE","Villaverde","http://wikidata.org/entity/Q919536","BUTARQUE","Butarque","http://wikidata.org/entity/Q390453","PARQUE_BUTARQUE","PARQUE BUTARQUE","","Madrid","461","58.655,46","5,87"
"17","VILLAVERDE","Villaverde","http://wikidata.org/entity/Q919536","VILLAVERDE_ALTO_C.H.","VILLAVERDE_ALTO_C.H.","","POL._LA_RESINA","POL. LA RESINA","","Madrid","462","48.355,39","4,84"
"17","VILLAVERDE","Villaverde","http://wikidata.org/entity/Q919536","VILLAVERDE_ALTO_C.H.","VILLAVERDE_ALTO_C.H.","","GRAN_VÖA_VILLAVERDE","GRAN VÖA VILLAVERDE","","Madrid","463","44.541,63","4,45"
